date,machine_id,temp,helium_pressure,vibration,error_codes,scan_volume,failure_label
2025-04-17,CT_001,76.02,96.9,0.269,2,45,Normal
2025-04-18,MRI_002,59.18,94.64,0.392,0,36,Normal
2025-04-19,MRI_002,63.59,94.22,0.43,2,46,Normal
2025-04-20,MRI_002,62.28,90.81,0.371,1,39,Normal
2025-04-21,CT_001,57.08,89.76,0.264,4,44,Normal
2025-04-22,MRI_002,66.88,96.82,0.324,2,44,Normal
2025-04-23,MRI_002,56.07,97.53,0.322,4,46,Normal
2025-04-24,MRI_002,60.58,93.54,0.282,2,48,Normal
2025-04-25,MRI_001,59.38,90.37,0.249,2,41,Normal
2025-04-26,MRI_002,65.14,94.09,0.22,0,35,Normal
2025-04-27,CT_001,66.34,98.18,0.294,4,46,Normal
2025-04-28,CT_002,67.07,97.97,0.339,1,46,Normal
2025-04-29,CT_001,66.84,91.03,0.224,5,32,Normal
2025-04-30,CT_001,69.6,98.2,0.078,1,24,Normal
2025-01-01,MRI_002,61.37,98.14,0.432,4,30,Normal
2025-01-02,MRI_002,67.96,99.66,0.412,3,41,Normal
2025-01-03,CT_001,69.73,94.64,0.193,5,42,Normal
2025-01-04,MRI_002,72.06,92.58,0.67,3,39,Normal
2025-01-05,MRI_002,65.34,89.39,0.373,0,21,Normal
2025-01-06,CT_001,53.5,95.51,0.115,2,50,Normal
2025-01-07,CT_002,67.59,95.66,0.408,0,41,Normal
2025-01-08,CT_002,49.53,93.66,0.247,3,38,Normal
2025-01-09,CT_001,61.89,89.25,0.477,1,37,Normal
2025-01-10,CT_002,68.18,96.04,0.647,1,44,Normal
2025-01-11,MRI_002,63.04,90.49,0.256,1,47,Normal
2025-01-12,MRI_002,72.58,90.72,0.06,2,28,Normal
2025-01-13,MRI_001,63.67,93.01,0.362,3,49,Normal
2025-01-14,CT_002,57.12,90.19,0.122,1,37,Normal
2025-01-15,MRI_002,58.58,91.61,0.193,0,48,Normal
2025-01-16,MRI_001,61.15,92.2,0.008,4,40,Normal
2025-01-17,CT_002,67.14,94.15,0.226,1,48,Normal
2025-01-18,CT_002,74.92,92.05,0.016,0,27,Normal
2025-01-19,CT_002,65.86,95.4,0.004,5,43,Normal
2025-01-20,CT_002,68.34,91.61,0.297,2,46,Normal
2025-01-21,MRI_001,68.24,99.38,0.313,2,37,Normal
2025-01-22,CT_002,69.22,93.95,0.253,2,33,Normal
2025-01-23,CT_002,60.4,95.5,0.317,4,27,Normal
2025-01-24,MRI_001,64.26,98.05,0.249,1,47,Normal
2025-01-25,CT_002,60.98,98.65,0.125,1,36,Normal
2025-01-26,MRI_001,68.61,94.05,0.459,0,31,Normal
2025-01-27,MRI_002,62.47,102.64,0.476,1,37,Normal
2025-01-28,CT_002,63.93,93.2,0.361,3,30,Normal
2025-01-29,MRI_001,68.68,96.56,0.273,2,48,Normal
2025-01-30,MRI_001,63.54,89.03,0.39,1,50,Normal
2025-01-31,CT_002,74.19,96.27,0.213,2,48,Normal
2025-02-01,CT_001,71.79,92.86,0.306,4,28,Normal
2025-02-02,CT_001,69.36,93.18,0.162,1,31,Normal
2025-02-03,CT_002,70.42,98.97,0.118,3,38,Normal
2025-02-04,MRI_001,63.41,94.2,0.04,2,35,Normal
2025-02-05,MRI_002,74.79,94.49,0.295,1,51,Normal
2025-02-06,CT_002,74.74,94.46,0.283,4,23,Normal
2025-02-07,MRI_001,73.31,98.9,0.09,2,39,Normal
2025-02-08,MRI_002,70.9,98.75,0.055,3,44,Normal
2025-02-09,CT_001,68.47,90.72,0.217,2,42,Normal
2025-02-10,MRI_002,64.48,93.44,0.116,2,46,Normal
2025-02-11,MRI_002,73.17,97.67,0.058,3,35,Monitor
2025-02-12,MRI_001,60.99,94.8,0.04,0,46,Normal
2025-02-13,MRI_002,64.33,94.97,0.117,0,37,Normal
2025-02-14,MRI_001,65.97,90.68,0.242,1,21,Normal
2025-02-15,CT_002,61.42,96.15,0.247,2,61,Normal
2025-02-16,MRI_001,64.96,87.55,0.539,2,42,Normal
2025-02-17,CT_002,68.21,88.34,0.397,6,38,Monitor
2025-02-18,MRI_002,65.54,93.17,0.243,1,42,Normal
2025-02-19,CT_002,58.28,98.25,0.204,1,45,Normal
2025-02-20,MRI_002,60.78,94.33,0.15,2,52,Normal
2025-02-21,MRI_002,52.98,96.33,0.055,1,42,Normal
2025-02-22,MRI_002,57.78,97.33,0.256,2,36,Normal
2025-02-23,MRI_001,66.22,97.59,0.254,1,29,Normal
2025-02-24,CT_001,71.17,96.28,0.134,3,46,Normal
2025-02-25,CT_002,77.64,93.92,0.37,1,32,Normal
2025-02-26,MRI_002,64.03,102.39,0.204,2,45,Normal
2025-02-27,MRI_002,64.02,96.79,0.249,3,54,Normal
2025-02-28,MRI_001,59.1,97.56,0.324,3,38,Normal
2025-03-01,CT_001,65.2,91.27,0.086,6,36,Normal
2025-03-02,CT_002,57.98,93.25,0.258,2,32,Normal
2025-03-03,MRI_001,69.93,97.74,0.125,4,53,Normal
2025-03-04,CT_002,60.55,89.15,0.139,1,34,Normal
2025-03-05,CT_002,61.33,94.97,0.134,4,45,Normal
2025-03-06,CT_002,64.11,95.54,0.12,3,49,Normal
2025-03-07,MRI_001,55.84,92.91,0.356,2,43,Normal
2025-03-08,CT_001,60.45,99.17,0.079,3,33,Normal
2025-03-09,MRI_002,72.96,96.63,0.271,4,33,Normal
2025-03-10,MRI_002,60.97,97.35,0.372,3,46,Normal
2025-03-11,CT_001,66.78,95.17,0.212,2,52,Normal
2025-03-12,MRI_001,50.78,90.81,0.344,2,40,Normal
2025-03-13,CT_001,63.88,97.96,0.777,1,43,Normal
2025-03-14,MRI_001,66.07,93.88,0.367,3,25,Normal
2025-03-15,CT_002,66.82,96.53,0.204,4,38,Normal
2025-03-16,MRI_002,68.69,94.1,0.458,2,36,Normal
2025-03-17,MRI_002,63.55,95.55,0.391,1,39,Normal
2025-03-18,CT_001,62.38,89.55,0.331,1,32,Monitor
2025-03-19,MRI_001,63.85,101.29,0.303,1,33,Monitor
2025-03-20,CT_001,59.35,91.13,0.291,3,44,Normal
2025-03-21,CT_002,59.23,91.4,0.304,1,60,Normal
2025-03-22,CT_002,66.01,94.16,0.3,1,34,Normal
2025-03-23,MRI_001,66.63,98.85,0.306,0,37,Normal
2025-03-24,MRI_002,68.21,92.72,0.096,0,50,Normal
2025-03-25,CT_001,62.86,97.46,0.261,1,25,Normal
2025-03-26,CT_002,67.03,99.47,0.485,2,35,Normal
2025-03-27,MRI_002,66.28,96.88,0.544,4,23,Normal
2025-03-28,MRI_001,59.53,100.44,0.021,1,58,Normal
2025-03-29,MRI_001,69.93,96.89,0.06,2,39,Normal
2025-03-30,CT_001,65.35,100.79,0.361,0,33,Normal
2025-03-31,CT_001,57.7,95.37,0.251,4,32,Normal
2025-04-01,CT_001,70.5,100.64,0.525,3,25,Normal
2025-04-02,CT_002,59.45,91.99,0.108,6,43,Normal
2025-04-03,CT_002,67.91,100.27,0.011,1,49,Normal
2025-04-04,MRI_002,71.88,91.99,0.567,1,51,Normal
2025-04-05,MRI_002,64.1,93.92,0.065,0,50,Normal
2025-04-06,MRI_002,62.43,97.7,0.142,3,34,Normal
2025-04-07,MRI_001,74.88,94.78,0.417,2,56,Normal
2025-04-08,MRI_001,58.23,97.25,0.223,2,26,Normal
2025-04-09,MRI_002,67.8,95.43,0.413,1,46,Normal
2025-04-10,CT_002,71.83,94.39,0.428,1,38,Normal
2025-04-11,CT_001,60.16,94.09,0.105,5,34,Normal
2025-04-12,MRI_002,62.07,93.05,0.27,3,34,Normal
2025-04-13,MRI_002,60.19,95.25,0.227,1,33,Normal
2025-04-14,CT_001,62.98,97.07,0.35,1,51,Normal
2025-04-15,CT_001,61.36,91.34,0.186,4,50,Normal
2025-04-16,CT_001,66.65,97.95,0.327,1,50,Normal
2025-04-17,MRI_001,65.32,92.7,0.396,2,34,Normal
2025-04-18,CT_001,62.46,97.5,0.387,3,33,Normal
2025-04-19,MRI_001,57.13,95.46,0.183,3,52,Normal
2025-04-20,MRI_002,75.3,91.8,0.294,4,67,Normal
2025-04-21,CT_001,66.16,92.23,0.172,1,18,Normal
2025-04-22,CT_002,66.76,98.63,0.109,2,30,Normal
2025-04-23,MRI_001,66.37,94.45,0.063,3,46,Normal
2025-04-24,CT_002,70.95,94.15,0.348,3,45,Normal
2025-04-25,CT_002,66.71,100.46,0.177,1,48,Normal
2025-04-26,CT_001,72.58,97.29,0.064,3,34,Normal
2025-04-27,CT_002,68.52,97.98,0.253,2,64,Normal
2025-04-28,MRI_001,61.73,93.89,0.33,1,54,Normal
2025-04-29,CT_001,71.1,97.08,0.423,2,34,Normal
2025-04-30,CT_001,67.37,95.16,0.145,3,39,Normal
2025-01-01,MRI_001,65.22,96.99,0.114,3,26,Normal
2025-01-02,CT_001,71.42,94.53,0.018,2,35,Normal
2025-01-03,CT_001,64.31,95.01,0.121,3,37,Normal
2025-01-04,MRI_002,75.43,99.35,0.185,3,48,Normal
2025-01-05,MRI_001,71.6,90.52,0.26,2,39,Normal
2025-01-06,CT_002,68.35,93.74,0.239,0,34,Normal
2025-01-07,MRI_002,70.83,94.14,0.461,3,47,Normal
2025-01-08,CT_002,68.97,94.58,0.505,1,46,Normal
2025-01-09,MRI_001,68.64,99.52,0.604,4,40,Maintenance
2025-01-10,CT_001,71.34,93.84,0.418,3,62,Maintenance
2025-01-11,CT_001,64.12,97.39,0.431,2,38,Maintenance
2025-01-12,CT_001,63.31,96.01,0.112,2,30,Normal
2025-01-13,CT_002,69.12,95.05,0.45,2,51,Normal
2025-01-14,CT_001,53.91,97.55,0.415,0,13,Normal
2025-01-15,CT_001,62.2,94.46,0.324,1,36,Normal
2025-01-16,CT_001,60.51,94.19,0.451,2,37,Normal
2025-01-17,CT_001,69.8,93.7,0.438,1,39,Normal
2025-01-18,MRI_002,68.92,97.08,0.485,2,46,Normal
2025-01-19,CT_002,57.18,97.3,0.178,0,12,Normal
2025-01-20,CT_002,51.47,93.46,0.388,1,53,Normal
2025-01-21,MRI_002,61.4,93.32,0.421,1,56,Normal
2025-01-22,CT_002,55.68,94.91,0.177,2,43,Normal
2025-01-23,CT_001,64.97,97.21,0.323,1,24,Normal
2025-01-24,MRI_002,74.14,92.45,0.219,0,34,Monitor
2025-01-25,MRI_001,68.67,98.9,0.259,2,36,Monitor
2025-01-26,MRI_002,60.98,103.26,0.262,2,34,Normal
2025-01-27,MRI_001,61.72,95.91,0.258,4,33,Normal
2025-01-28,MRI_001,57.96,91.86,0.129,0,45,Normal
2025-01-29,MRI_001,68.08,95.4,0.448,4,45,Normal
2025-01-30,MRI_001,59.28,92.96,0.4,1,38,Normal
2025-01-31,MRI_001,65.24,98.43,0.419,2,41,Normal
2025-02-01,CT_001,63.2,91.36,0.33,5,39,Normal
2025-02-02,CT_001,66.24,94.2,0.054,3,54,Normal
2025-02-03,MRI_002,63.18,92.99,0.243,3,43,Normal
2025-02-04,MRI_002,60.54,99.68,0.381,1,44,Normal
2025-02-05,CT_001,66.77,94.75,0.384,0,36,Normal
2025-02-06,MRI_001,58.99,90.99,0.317,0,35,Normal
2025-02-07,MRI_002,69.62,99.51,0.058,2,54,Normal
2025-02-08,MRI_001,64.79,91.59,0.148,2,34,Normal
2025-02-09,MRI_001,76.04,92.86,0.147,2,37,Normal
2025-02-10,CT_001,64.14,95.51,0.115,1,36,Normal
2025-02-11,CT_001,61.65,90.4,0.659,2,26,Normal
2025-02-12,CT_001,69.62,93.46,0.048,5,45,Normal
2025-02-13,MRI_002,69.43,95.88,0.111,5,22,Normal
2025-02-14,CT_001,65.59,97.75,0.187,1,24,Normal
2025-02-15,MRI_001,62.56,95.91,0.442,2,36,Normal
2025-02-16,CT_002,60.97,97.28,0.25,3,43,Normal
2025-02-17,MRI_001,67.09,88.87,0.17,1,39,Normal
2025-02-18,MRI_001,66.36,98.03,0.106,3,34,Normal
2025-02-19,CT_002,70.08,92.39,0.062,4,40,Normal
2025-02-20,CT_002,64.68,92.4,0.142,3,52,Normal
2025-02-21,CT_001,66.23,92.49,0.518,2,36,Normal
2025-02-22,MRI_002,67.59,92.98,0.133,2,44,Normal
2025-02-23,MRI_001,67.67,98.9,0.421,4,30,Normal
2025-02-24,CT_002,69.94,95.19,0.054,4,41,Normal
2025-02-25,MRI_001,60.22,93.93,0.218,2,59,Normal
2025-02-26,CT_002,65.17,98.36,0.024,5,49,Normal
2025-02-27,CT_001,62.84,91.0,0.067,2,27,Normal
2025-02-28,CT_002,63.14,97.07,0.276,1,24,Normal
2025-03-01,MRI_002,62.68,95.34,0.296,3,16,Normal
2025-03-02,CT_001,54.47,90.27,0.569,1,41,Normal
2025-03-03,CT_002,64.09,95.11,0.323,2,38,Normal
2025-03-04,CT_001,70.08,90.6,0.251,1,56,Normal
2025-03-05,CT_001,63.8,97.79,0.324,2,49,Normal
2025-03-06,MRI_001,68.56,93.26,0.217,2,36,Normal
2025-03-07,MRI_001,73.92,96.21,0.344,1,51,Normal
2025-03-08,CT_002,77.13,94.76,0.417,1,49,Maintenance
2025-03-09,CT_001,65.73,95.99,0.137,3,28,Maintenance
2025-03-10,MRI_002,70.92,100.45,0.459,0,48,Normal
2025-03-11,CT_002,63.59,92.63,0.417,4,44,Normal
2025-03-12,MRI_001,61.52,92.18,0.33,4,52,Normal
2025-03-13,MRI_001,69.47,93.74,0.37,2,40,Normal
2025-03-14,CT_002,65.4,102.02,0.303,1,37,Normal
2025-03-15,CT_002,60.04,92.36,0.309,1,34,Normal
2025-03-16,MRI_002,65.93,98.85,0.237,1,60,Normal
2025-03-17,CT_002,59.12,94.55,0.169,3,49,Normal
2025-03-18,CT_001,66.13,90.95,0.07,1,56,Normal
2025-03-19,CT_002,61.89,92.17,0.472,0,50,Normal
2025-03-20,CT_002,64.18,96.37,0.281,3,58,Normal
2025-03-21,CT_001,57.36,96.68,0.083,2,51,Normal
2025-03-22,MRI_002,60.93,93.17,0.033,2,40,Normal
2025-03-23,MRI_001,66.21,95.12,0.16,2,53,Normal
2025-03-24,CT_002,57.56,95.6,0.037,5,64,Normal
2025-03-25,CT_002,58.92,87.37,0.131,3,25,Normal
2025-03-26,MRI_001,69.76,90.29,0.191,0,34,Normal
2025-03-27,MRI_002,64.72,94.72,0.174,3,41,Normal
2025-03-28,CT_002,63.89,96.66,0.235,2,50,Normal
2025-03-29,MRI_001,64.28,90.75,0.585,1,36,Normal
2025-03-30,CT_002,73.65,89.96,0.291,1,60,Normal
2025-03-31,MRI_001,61.91,95.62,0.45,2,36,Normal
2025-04-01,MRI_002,65.43,90.24,0.325,3,44,Normal
2025-04-02,MRI_001,64.83,94.15,0.451,2,49,Normal
2025-04-03,MRI_002,66.14,91.73,0.492,3,48,Normal
2025-04-04,CT_001,67.08,95.59,0.419,1,51,Normal
2025-04-05,CT_002,73.9,96.67,0.159,2,44,Normal
2025-04-06,CT_001,67.17,93.99,0.343,1,41,Normal
2025-04-07,CT_001,61.43,99.97,0.123,1,35,Normal
2025-04-08,CT_002,59.93,91.7,0.255,0,27,Normal
2025-04-09,CT_001,66.97,94.46,0.096,3,26,Normal
2025-04-10,MRI_001,66.8,96.56,0.184,0,42,Normal
2025-04-11,CT_002,70.19,95.81,0.044,0,44,Normal
2025-04-12,CT_001,70.34,97.88,0.488,3,22,Normal
2025-04-13,MRI_001,70.26,92.51,0.316,2,48,Normal
2025-04-14,CT_001,60.85,100.9,0.287,2,35,Normal
2025-04-15,CT_001,60.82,90.17,0.195,0,51,Normal
2025-04-16,MRI_002,64.92,88.37,0.18,1,35,Normal
2025-04-17,CT_002,56.89,95.73,0.212,3,32,Normal
2025-04-18,CT_002,68.1,94.45,0.21,1,49,Normal
2025-04-19,CT_002,64.35,104.65,0.323,2,28,Normal
2025-04-20,MRI_002,76.06,98.4,0.157,2,33,Normal
2025-04-21,MRI_002,62.62,97.42,0.282,1,43,Normal
2025-04-22,CT_001,59.52,91.33,0.328,1,34,Normal
2025-04-23,MRI_002,57.43,89.13,0.267,3,13,Normal
2025-04-24,MRI_002,63.57,95.68,0.282,5,53,Normal
2025-04-25,MRI_001,67.53,93.05,0.117,1,36,Normal
2025-04-26,MRI_002,67.49,95.1,0.254,2,49,Normal
2025-04-27,CT_002,68.56,91.49,0.571,1,40,Normal
2025-04-28,MRI_002,65.24,93.0,0.325,2,28,Normal
2025-04-29,CT_002,70.32,96.36,0.047,3,42,Normal
2025-04-30,CT_002,67.28,92.97,0.152,3,38,Normal
2025-01-01,CT_002,63.09,89.6,0.338,3,20,Normal
2025-01-02,CT_002,65.53,92.61,0.07,3,45,Normal
2025-01-03,MRI_002,63.58,95.52,0.5,2,60,Normal
2025-01-04,MRI_001,57.49,95.32,0.3,1,43,Normal
2025-01-05,MRI_002,67.35,97.2,0.51,0,42,Normal
2025-01-06,CT_001,55.79,95.76,0.282,2,41,Normal
2025-01-07,CT_001,69.56,97.7,0.268,2,29,Normal
2025-01-08,MRI_001,59.45,96.05,0.142,1,49,Normal
2025-01-09,CT_001,68.81,94.51,0.243,1,50,Normal
2025-01-10,CT_002,66.63,89.9,0.159,1,49,Monitor
2025-01-11,MRI_001,65.95,93.79,0.145,2,75,Normal
2025-01-12,CT_001,63.42,97.84,0.303,0,45,Normal
2025-01-13,MRI_001,67.54,97.78,0.464,5,51,Normal
2025-01-14,MRI_001,71.88,92.59,0.191,0,39,Normal
2025-01-15,MRI_001,66.48,95.28,0.308,1,69,Normal
2025-01-16,CT_001,58.1,94.3,0.287,3,35,Normal
2025-01-17,CT_001,62.49,95.93,0.417,4,46,Normal
2025-01-18,MRI_001,63.58,96.84,0.273,0,38,Normal
2025-01-19,CT_002,62.38,97.2,0.302,2,46,Normal
2025-01-20,CT_001,63.13,96.13,0.447,1,23,Normal
2025-01-21,CT_001,65.93,92.18,0.277,1,32,Normal
2025-01-22,MRI_001,62.77,98.81,0.199,1,36,Normal
2025-01-23,CT_001,65.66,98.28,0.244,4,34,Normal
2025-01-24,CT_001,69.38,96.72,0.544,2,44,Normal
2025-01-25,CT_002,63.01,90.15,0.154,2,36,Normal
2025-01-26,MRI_001,61.43,96.64,0.105,1,38,Normal
2025-01-27,CT_001,58.44,96.48,0.418,1,39,Normal
2025-01-28,MRI_001,62.71,95.47,0.258,2,42,Normal
2025-01-29,MRI_001,59.23,96.38,0.089,0,41,Normal
2025-01-30,MRI_001,72.24,98.82,0.061,1,43,Monitor
2025-01-31,CT_001,70.27,101.39,0.363,7,42,Normal
2025-02-01,CT_001,71.8,94.87,0.117,2,23,Normal
2025-02-02,CT_001,66.69,96.25,0.089,0,26,Normal
2025-02-03,MRI_001,64.92,93.95,0.285,1,51,Normal
2025-02-04,MRI_002,65.86,95.46,0.381,3,40,Normal
2025-02-05,CT_001,63.75,94.6,0.202,3,44,Normal
2025-02-06,CT_001,65.16,95.19,0.286,2,34,Normal
2025-02-07,MRI_002,64.89,92.38,0.152,1,44,Normal
2025-02-08,MRI_001,59.65,96.97,0.196,3,17,Normal
2025-02-09,MRI_001,72.61,94.44,0.272,2,36,Monitor
2025-02-10,MRI_002,62.43,91.87,0.052,3,49,Monitor
2025-02-11,CT_002,69.81,95.13,0.386,0,36,Monitor
2025-02-12,MRI_002,71.25,93.13,0.309,2,42,Normal
2025-02-13,MRI_002,62.43,99.03,0.152,2,46,Normal
2025-02-14,CT_001,78.83,98.81,0.101,3,34,Normal
2025-02-15,CT_001,66.32,96.56,0.248,3,42,Normal
2025-02-16,MRI_001,59.08,97.07,0.132,3,24,Normal
2025-02-17,CT_002,60.36,94.59,0.487,1,43,Normal
2025-02-18,CT_001,67.17,94.61,0.337,5,16,Normal
2025-02-19,MRI_002,53.83,94.74,0.209,3,39,Normal
2025-02-20,CT_002,64.91,94.82,0.563,3,53,Normal
2025-02-21,MRI_002,63.2,93.26,0.176,4,40,Normal
2025-02-22,CT_002,70.01,94.73,0.19,0,34,Normal
2025-02-23,CT_002,61.51,91.58,0.263,1,36,Normal
2025-02-24,CT_001,62.13,98.47,0.225,2,36,Normal
2025-02-25,MRI_001,60.83,97.45,0.073,5,29,Normal
2025-02-26,CT_001,63.74,87.67,0.432,2,36,Maintenance
2025-02-27,CT_002,63.76,98.31,0.183,1,41,Normal
2025-02-28,CT_001,65.42,93.95,0.41,1,31,Normal
2025-03-01,CT_001,65.58,100.35,0.297,5,32,Normal
2025-03-02,CT_001,64.61,91.95,0.306,2,27,Normal
2025-03-03,CT_002,60.83,94.81,0.406,2,46,Normal
2025-03-04,MRI_002,68.9,95.37,0.1,4,43,Normal
2025-03-05,MRI_002,71.2,97.54,0.031,4,42,Normal
2025-03-06,MRI_002,61.28,91.36,0.308,2,53,Normal
2025-03-07,MRI_001,62.26,100.37,0.294,2,41,Normal
2025-03-08,MRI_001,64.12,99.13,0.279,1,36,Normal
2025-03-09,MRI_001,64.81,97.78,0.397,1,30,Normal
2025-03-10,CT_002,70.34,97.25,0.242,0,25,Normal
2025-03-11,CT_001,68.26,96.39,0.149,1,51,Normal
2025-03-12,MRI_001,65.43,97.23,0.479,5,51,Normal
2025-03-13,MRI_001,66.28,96.75,0.231,2,32,Normal
2025-03-14,MRI_002,64.75,96.52,0.084,5,47,Normal
2025-03-15,MRI_001,63.63,94.03,0.518,4,24,Normal
2025-03-16,MRI_001,73.79,93.29,0.082,2,55,Normal
2025-03-17,MRI_002,74.57,93.71,0.375,2,47,Normal
2025-03-18,MRI_002,72.25,94.66,0.182,6,62,Monitor
2025-03-19,MRI_002,64.46,93.81,0.456,2,43,Normal
2025-03-20,CT_002,62.44,99.64,0.462,1,39,Normal
2025-03-21,MRI_001,78.32,100.62,0.269,5,33,Normal
2025-03-22,CT_001,71.61,89.6,0.374,3,53,Monitor
2025-03-23,CT_001,63.47,94.08,0.157,3,46,Normal
2025-03-24,MRI_001,67.11,94.35,0.53,2,24,Normal
2025-03-25,MRI_001,70.67,97.9,0.382,2,33,Normal
2025-03-26,CT_001,68.91,93.72,0.193,3,48,Normal
2025-03-27,CT_001,66.28,97.57,0.052,2,43,Normal
2025-03-28,CT_001,64.91,97.66,0.147,2,43,Normal
2025-03-29,MRI_001,66.39,98.11,0.508,2,54,Normal
2025-03-30,MRI_002,63.61,95.7,0.187,1,42,Normal
2025-03-31,MRI_002,75.72,95.93,0.186,6,28,Normal
2025-04-01,MRI_001,64.34,95.25,0.128,1,40,Normal
2025-04-02,CT_002,55.86,91.34,0.05,1,29,Normal
2025-04-03,MRI_001,68.32,95.67,0.035,1,40,Normal
2025-04-04,CT_001,64.7,95.57,0.365,5,24,Normal
2025-04-05,MRI_001,67.68,99.96,0.538,1,38,Normal
2025-04-06,CT_001,80.48,90.29,0.179,1,25,Critical
2025-04-07,CT_002,64.46,89.15,0.343,1,52,Normal
2025-04-08,CT_002,64.18,95.54,0.244,3,47,Normal
2025-04-09,MRI_001,57.89,89.09,0.284,1,44,Monitor
2025-04-10,CT_002,61.2,92.4,0.354,0,28,Normal
2025-04-11,CT_001,72.75,90.81,0.199,0,38,Monitor
2025-04-12,MRI_001,62.4,95.57,0.024,3,32,Normal
2025-04-13,CT_002,67.06,93.15,0.377,0,31,Normal
2025-04-14,CT_002,57.79,98.81,0.327,2,43,Normal
2025-04-15,MRI_001,55.89,91.74,0.307,3,30,Normal
2025-04-16,MRI_001,62.1,97.47,0.282,1,44,Normal
2025-04-17,CT_002,71.2,95.96,0.481,0,49,Normal
2025-04-18,CT_001,60.71,94.24,0.338,1,44,Normal
2025-04-19,CT_001,75.16,97.03,0.209,0,53,Normal
2025-04-20,MRI_001,65.36,97.09,0.346,4,41,Normal
2025-04-21,CT_001,71.74,88.81,0.391,6,37,Normal
2025-04-22,CT_002,59.58,94.98,0.375,2,49,Normal
2025-04-23,CT_001,64.72,99.38,0.139,2,54,Normal
2025-04-24,MRI_002,65.22,95.42,0.545,0,29,Normal
2025-04-25,CT_002,66.73,95.03,0.367,2,30,Normal
2025-04-26,CT_001,66.96,94.93,0.328,3,28,Normal
2025-04-27,MRI_001,63.0,96.2,0.465,3,35,Normal
2025-04-28,CT_001,58.09,90.16,0.559,1,34,Normal
2025-04-29,CT_002,64.07,91.66,0.392,0,32,Normal
2025-04-30,MRI_002,66.17,96.2,0.228,0,30,Normal
2025-01-01,MRI_001,72.01,96.28,0.27,3,42,Monitor
2025-01-02,MRI_002,65.58,98.03,0.415,2,39,Normal
2025-01-03,MRI_001,67.61,93.94,0.235,1,49,Normal
2025-01-04,CT_001,67.77,91.8,0.281,1,54,Normal
2025-01-05,CT_002,69.6,94.38,0.095,0,43,Normal
2025-01-06,MRI_001,57.18,95.67,0.094,2,31,Normal
2025-01-07,MRI_001,72.29,95.4,0.338,2,41,Normal
2025-01-08,MRI_001,68.1,103.23,0.143,0,42,Normal
2025-01-09,MRI_002,65.66,93.37,0.249,2,64,Normal
2025-01-10,CT_002,68.52,93.9,0.099,3,62,Normal
2025-01-11,MRI_002,67.72,92.3,0.158,4,23,Normal
2025-01-12,MRI_002,65.9,96.55,0.261,4,44,Normal
2025-01-13,MRI_001,71.15,90.99,0.48,3,43,Normal
2025-01-14,CT_002,63.12,90.58,0.1,3,45,Normal
2025-01-15,CT_002,70.95,99.0,0.269,4,42,Normal
2025-01-16,MRI_001,62.63,99.66,0.356,3,44,Normal
2025-01-17,MRI_002,63.54,93.64,0.203,3,48,Normal
2025-01-18,MRI_001,62.56,89.48,0.239,3,52,Monitor
2025-01-19,MRI_001,63.78,99.57,0.203,2,34,Normal
2025-01-20,MRI_002,71.34,97.81,0.433,1,47,Normal
2025-01-21,MRI_001,65.75,96.79,0.469,3,46,Normal
2025-01-22,MRI_001,63.37,96.29,0.424,5,38,Normal
2025-01-23,MRI_002,60.6,89.24,0.252,2,56,Normal
2025-01-24,MRI_002,60.13,101.0,0.448,5,38,Normal
2025-01-25,CT_002,57.4,93.92,0.254,2,43,Normal
2025-01-26,MRI_002,71.27,91.89,0.528,2,12,Normal
2025-01-27,MRI_002,66.67,99.4,0.067,1,51,Normal
2025-01-28,MRI_002,64.99,96.23,0.249,1,41,Normal
2025-01-29,MRI_001,67.88,97.43,0.451,3,58,Normal
2025-01-30,CT_002,65.09,90.65,0.394,0,47,Normal
2025-01-31,CT_001,57.03,95.09,0.068,2,48,Normal
2025-02-01,CT_002,76.22,95.22,0.431,0,29,Normal
2025-02-02,MRI_001,66.43,95.97,0.074,1,23,Normal
2025-02-03,CT_002,61.36,93.94,0.569,1,21,Normal
2025-02-04,MRI_001,61.22,100.69,0.243,3,32,Normal
2025-02-05,MRI_001,61.71,91.95,0.233,5,29,Normal
2025-02-06,MRI_002,67.46,95.98,0.178,3,29,Normal
2025-02-07,CT_001,63.66,87.34,0.05,3,31,Normal
2025-02-08,CT_002,62.23,97.19,0.383,1,38,Normal
2025-02-09,MRI_002,64.51,91.3,0.305,2,42,Normal
2025-02-10,CT_001,64.18,97.04,0.398,4,49,Normal
2025-02-11,CT_002,61.9,92.75,0.289,2,25,Normal
2025-02-12,MRI_002,64.32,94.32,0.19,2,37,Normal
2025-02-13,MRI_001,54.89,96.63,0.379,1,45,Normal
2025-02-14,CT_002,61.26,93.74,0.069,1,38,Normal
2025-02-15,MRI_001,58.76,95.62,0.148,3,42,Normal
2025-02-16,CT_001,63.48,96.38,0.002,8,30,Normal
2025-02-17,MRI_001,71.76,97.28,0.219,0,40,Normal
2025-02-18,MRI_002,53.8,99.63,0.081,4,29,Normal
2025-02-19,MRI_001,72.78,94.05,0.1,0,52,Normal
2025-02-20,MRI_002,61.92,93.82,0.095,6,31,Normal
2025-02-21,MRI_002,69.49,93.64,0.234,0,48,Normal
2025-02-22,MRI_002,61.65,97.74,0.547,3,41,Normal
2025-02-23,MRI_002,69.9,93.07,0.066,0,38,Normal
